Time,Type,OrderID,Size,Price,Direction
34204.469637,1,1943,50,1845618,1
34204.471763,1,1944,110,1845736,-1
34204.472836,1,1945,360,1845651,-1
34204.475248,1,1946,150,1845790,1
34204.476045,1,1947,200,1845810,-1
34204.478609,1,1948,240,1846050,-1
34204.482482,1,1949,360,1845829,1
34204.484013,1,1950,400,1845233,1
34204.484507,1,1951,10,1845360,1
34204.485713,1,1952,370,1845469,1
34204.487328,1,1953,360,1846113,-1
34204.489558,1,1954,60,1845558,1
34204.489780,1,1955,60,1845702,1
34204.491891,1,1956,80,1845980,1
34204.493911,1,1957,150,1846186,-1
34204.494508,1,1958,50,1845595,1
34204.498019,1,1959,350,1845849,1
34204.498553,1,1960,170,1846147,-1
34204.501623,1,1961,270,1846032,-1
34204.503297,1,1962,130,1845652,1
34204.504597,1,1963,230,1846120,1
34204.507484,1,1964,180,1845790,1
34204.510911,1,1965,10,1845763,1
34204.510970,1,1966,180,1845543,1
34204.513344,3,1840,189,1845795,-1
34204.515441,1,1967,200,1846190,-1
34204.518742,1,1968,20,1845594,1
34204.522057,1,1969,260,1845491,1
34204.525888,1,1970,230,1845917,1
34204.526405,1,1971,350,1845828,1
34204.529184,1,1972,330,1846127,-1
34204.533182,1,1973,300,1845678,1
34204.537065,3,1762,35,1845770,-1
34204.538930,1,1974,320,1846118,-1
34204.540862,1,1975,170,1846198,-1
34204.541422,1,1976,400,1845553,1
34204.543542,1,1977,360,1846005,-1
34204.545184,1,1978,200,1845516,1
34204.546439,1,1979,230,1845535,1
34204.547389,1,1980,390,1845701,1
34204.550864,1,1981,90,1845794,1
34204.551087,1,1982,160,1845488,-1
34204.554483,1,1983,360,1845436,1
34204.555239,1,1984,50,1845549,1
34204.556420,1,1985,60,1845674,-1
34204.559998,3,1583,75,1845288,1
34204.561550,1,1986,140,1845613,-1
34204.565503,1,1987,180,1845428,1
34204.566312,1,1988,400,1845606,1
34204.567219,1,1989,170,1845037,1
34204.569551,1,1990,170,1845026,1
34204.573273,3,1631,31,1845358,-1
34204.576859,1,1991,300,1845866,-1
34204.577484,1,1992,290,1845310,1
34204.578548,1,1993,280,1845318,1
34204.580708,1,1994,30,1845543,-1
34204.583251,1,1995,160,1845493,-1
34204.585398,1,1996,80,1845236,1
34204.589332,1,1997,170,1845466,1
34204.590280,1,1998,120,1845444,-1
34204.590355,1,1999,150,1845647,-1
34204.593872,1,2000,260,1845054,1
34204.595002,1,2001,80,1845302,1
34204.597645,1,2002,90,1845116,1
34204.601255,1,2003,270,1845425,-1
34204.603439,1,2004,120,1845264,-1
34204.606280,1,2005,90,1844869,1
34204.606671,1,2006,370,1844952,-1
34204.607684,3,1849,129,1845125,-1
34204.609490,1,2007,60,1844808,1
34204.610184,3,1753,134,1845090,1
34204.610716,1,2008,100,1844839,1
34204.612411,1,2009,40,1845418,-1
34204.616024,1,2010,120,1844819,1
34204.618646,1,2011,140,1845556,-1
34204.621980,1,2012,260,1845225,1
34204.622180,1,2013,120,1845132,-1
34204.624408,1,2014,400,1845047,1
34204.626036,1,2015,370,1844796,-1
34204.629552,1,2016,120,1844525,1
34204.630079,1,2017,240,1845072,-1
34204.630527,3,1664,193,1845008,1
34204.633617,1,2018,240,1844969,1
34204.635126,1,2019,350,1844984,-1
34204.637074,3,1991,10,1845082,1
34204.639673,3,1842,79,1845034,-1
34204.640065,1,2020,360,1845128,1
34204.640227,1,2021,210,1844687,1
34204.642982,3,1736,139,1844997,-1
34204.646527,3,2009,32,1845038,-1
34204.646872,1,2022,220,1845284,-1
34204.647935,1,2023,130,1845060,1
34204.649654,1,2024,60,1844886,1
34204.653647,1,2025,50,1845311,-1
34204.655466,1,2026,80,1844909,-1
34204.658506,1,2027,240,1844576,1
34204.658785,1,2028,50,1844637,1
34204.659615,1,2029,80,1844950,-1
34204.662964,1,2030,70,1844699,1
34204.664754,1,2031,90,1845515,-1
34204.664875,1,2032,10,1845406,-1
34204.666287,3,1603,50,1845060,1
34204.668053,1,2033,110,1845131,1
34204.669705,1,2034,70,1845189,1
34204.671283,1,2035,140,1844722,1
34204.673943,1,2036,340,1844707,1
34204.676129,1,2037,390,1844784,1
34204.679037,1,2038,50,1844444,1
34204.679681,1,2039,210,1845097,1
34204.680033,1,2040,160,1845125,-1
34204.682248,1,2041,130,1844713,1
34204.685163,1,2042,380,1844822,1
34204.685622,1,2043,10,1844866,-1
34204.686297,1,2044,110,1845222,-1
34204.687062,1,2045,40,1844678,1
34204.687393,1,2046,140,1844581,1
34204.689244,1,2047,100,1844734,1
34204.692653,1,2048,320,1844715,1
34204.692908,1,2049,70,1845102,-1
34204.694846,1,2050,180,1845154,-1
34204.697016,1,2051,300,1844544,1
34204.700204,3,1862,13,1844909,1
34204.703358,1,2052,240,1845101,-1
34204.705791,3,1827,155,1844842,1
34204.707840,1,2053,160,1845107,1
34204.711090,1,2054,90,1844857,-1
34204.713258,1,2055,370,1845052,-1
34204.715146,3,1982,143,1844948,1
34204.717674,1,2056,70,1845166,-1
34204.720311,1,2057,90,1845115,1
34204.722809,3,1681,41,1844995,-1
34204.726252,1,2058,260,1845449,-1
34204.726436,1,2059,380,1844839,-1
34204.729131,1,2060,60,1844521,1
34204.731434,1,2061,10,1845111,-1
34204.731720,1,2062,280,1844915,1
34204.732814,1,2063,370,1844534,-1
34204.735753,1,2064,280,1844767,-1
34204.738405,1,2065,360,1844764,1
34204.741554,3,1986,119,1844580,1
34204.743349,1,2066,40,1844281,1
34204.745992,1,2067,270,1844805,-1
34204.748680,1,2068,270,1844845,-1
34204.749266,1,2069,140,1844077,1
34204.752995,1,2070,130,1844383,-1
34204.754064,1,2071,320,1844819,-1
34204.754430,1,2072,290,1844025,1
34204.758350,3,1750,84,1844387,-1
34204.758635,1,2073,200,1844174,1
34204.761809,1,2074,290,1844102,-1
34204.763542,1,2075,40,1844164,1
34204.766099,1,2076,360,1843964,1
34204.767619,1,2077,380,1844605,1
34204.768704,1,2078,370,1844387,-1
34204.771998,3,2057,18,1844417,1
34204.774471,1,2079,240,1844454,-1
34204.775378,3,1758,33,1844425,1
34204.779128,1,2080,380,1844405,-1
34204.779567,1,2081,30,1844797,-1
34204.780586,1,2082,180,1844149,1
34204.781106,1,2083,340,1844321,1
34204.781941,1,2084,100,1844239,-1
34204.781975,1,2085,70,1844734,-1
34204.782934,1,2086,320,1844536,-1
34204.786784,1,2087,390,1844298,-1
34204.788271,1,2088,70,1844534,-1
34204.789647,1,2089,350,1844138,1
34204.791271,1,2090,220,1844122,-1
34204.792960,1,2091,250,1843851,1
34204.793538,1,2092,20,1844391,-1
34204.795923,3,1670,153,1844213,-1
34204.796420,1,2093,280,1844206,-1
34204.800149,1,2094,210,1843950,1
34204.802810,1,2095,100,1843924,1
34204.804947,1,2096,270,1843685,1
34204.808718,1,2097,10,1843973,-1
34204.811130,1,2098,60,1843558,1
34204.811848,1,2099,140,1843924,1
34204.814519,1,2100,180,1843848,-1
34204.816834,1,2101,60,1844000,-1
34204.818151,1,2102,390,1843736,1
34204.821586,3,2065,175,1844063,-1
34204.823175,1,2103,350,1844185,-1
34204.825063,1,2104,280,1844324,-1
34204.828188,1,2105,330,1843683,1
34204.828775,1,2106,30,1844096,-1
34204.831647,1,2107,240,1843926,1
34204.835524,1,2108,120,1844124,-1
34204.837152,1,2109,150,1844281,-1
34204.837808,1,2110,260,1843522,1
34204.840170,1,2111,150,1844170,-1
34204.843892,1,2112,210,1843777,-1
34204.845845,1,2113,20,1844163,-1
34204.847023,1,2114,400,1843647,1
34204.847870,1,2115,300,1843536,1
34204.848797,1,2116,10,1843335,1
34204.852744,1,2117,70,1843385,1
34204.853985,1,2118,60,1843810,1
34204.857131,1,2119,210,1843430,1
34204.860496,1,2120,60,1843567,-1
34204.861491,1,2121,120,1843788,1
34204.861836,1,2122,100,1843451,1
34204.865101,1,2123,230,1843623,1
34204.867400,1,2124,40,1843323,1
34204.868452,1,2125,200,1843666,-1
34204.871592,3,1789,130,1843534,-1
34204.873456,1,2126,210,1843655,-1
34204.877018,1,2127,330,1843857,-1
34204.878733,1,2128,380,1843671,1
34204.879850,1,2129,400,1843869,-1
34204.880029,1,2130,360,1843396,1
34204.883181,1,2131,290,1843622,1
34204.886202,1,2132,330,1843606,-1
34204.887219,1,2133,90,1843632,1
34204.890533,3,1751,163,1843449,1
34204.893986,1,2134,270,1843915,-1
34204.896041,1,2135,160,1843802,-1
34204.898963,1,2136,220,1843276,1
34204.901194,1,2137,360,1843981,-1
34204.902807,1,2138,90,1843114,1
34204.905914,1,2139,50,1843326,-1
34204.906857,1,2140,330,1843316,-1
34204.909491,1,2141,300,1843372,1
34204.912831,1,2142,310,1843776,1
34204.913309,1,2143,30,1844053,-1
34204.913998,1,2144,160,1844095,-1
34204.914520,3,1772,57,1843789,1
34204.915164,3,1912,116,1843807,-1
34204.916584,1,2145,300,1843972,1
34204.919969,1,2146,310,1843715,1
34204.921965,1,2147,400,1843881,-1
34204.924149,1,2148,40,1843897,-1
34204.925420,1,2149,30,1843919,-1
34204.926672,1,2150,90,1843607,-1
34204.927713,1,2151,60,1843439,1
34204.929508,1,2152,340,1843267,1
34204.930961,1,2153,150,1843488,-1
34204.932764,1,2154,200,1843606,1
34204.934028,1,2155,260,1843676,-1
34204.936432,1,2156,380,1843397,1
34204.938885,3,1778,19,1843454,1
34204.939253,1,2157,150,1843337,1
34204.940265,3,1790,37,1843410,1
34204.943877,1,2158,60,1843291,1
34204.946405,1,2159,250,1843590,1
34204.947343,1,2160,310,1843484,1
34204.948215,3,2052,70,1843527,1
34204.949437,1,2161,90,1843108,1
34204.952070,1,2162,310,1843384,-1
34204.953934,1,2163,260,1843604,1
34204.956122,1,2164,120,1843512,1
34204.958122,1,2165,350,1842955,1
34204.960744,1,2166,340,1843346,1
34204.964257,1,2167,280,1843556,-1
34204.964956,1,2168,90,1842958,1
34204.967874,1,2169,210,1843372,1
34204.969561,1,2170,60,1843230,1
34204.973153,1,2171,170,1842960,1
34204.975051,1,2172,240,1843333,-1
34204.978761,1,2173,260,1843314,1
34204.980533,1,2174,80,1843638,1
34204.984359,1,2175,340,1843609,1
34204.985533,1,2176,290,1843171,1
34204.988752,1,2177,340,1843976,-1
34204.989480,1,2178,280,1843494,1
34204.991419,1,2179,370,1843464,-1
34204.993448,1,2180,90,1843144,1
34204.996194,1,2181,320,1843459,1
34204.997507,1,2182,200,1843563,1
34204.998605,3,1984,50,1843603,-1
34204.999657,3,1928,140,1843541,-1
34205.000282,1,2183,100,1843076,1
34205.001858,1,2184,370,1843755,-1
34205.005656,1,2185,350,1843545,1
34205.007148,1,2186,190,1843249,-1
34205.007961,1,2187,60,1843132,-1
34205.009918,1,2188,100,1842782,1
34205.010106,3,1904,77,1843260,1
34205.012466,1,2189,240,1843515,-1
34205.013272,1,2190,340,1843482,-1
34205.014595,3,1855,112,1843046,1
34205.017766,1,2191,350,1843025,1
34205.020948,1,2192,220,1842922,-1
34205.024931,1,2193,60,1842855,-1
34205.028396,1,2194,390,1843177,-1
34205.030487,3,1947,101,1842928,1
34205.032216,1,2195,280,1842826,-1
34205.034964,1,2196,110,1842690,-1
34205.038336,1,2197,230,1842914,-1
34205.038931,1,2198,90,1842447,1
34205.042080,1,2199,20,1842617,1
34205.043294,1,2200,110,1842566,1
34205.046910,1,2201,170,1842536,1
34205.048862,1,2202,130,1842225,1
34205.050530,1,2203,290,1843067,-1
34205.052846,1,2204,300,1842814,-1
34205.055006,1,2205,320,1842941,1
34205.058879,1,2206,320,1842972,-1
34205.060989,1,2207,200,1842774,1
34205.064599,1,2208,20,1843254,-1
34205.065074,1,2209,350,1842803,1
34205.068880,1,2210,350,1843370,-1
34205.071552,1,2211,110,1842793,1
34205.072479,1,2212,250,1843146,1
34205.074168,1,2213,50,1843027,-1
34205.074987,1,2214,330,1842781,1
34205.078633,1,2215,250,1842977,1
34205.081681,3,1997,92,1843133,-1
34205.084373,3,1998,111,1843132,-1
34205.087648,1,2216,180,1843198,-1
34205.090386,1,2217,90,1843089,-1
34205.092217,1,2218,290,1842889,-1
34205.092743,1,2219,330,1843110,-1
34205.096602,3,2208,98,1843020,1
34205.097112,1,2220,40,1842659,1
34205.100240,1,2221,350,1842897,-1
34205.101886,3,2213,93,1843040,-1
34205.105736,1,2222,130,1842960,1
34205.109149,1,2223,350,1842982,-1
34205.109244,1,2224,320,1843440,-1
34205.110644,1,2225,50,1843162,1
34205.111539,1,2226,180,1843197,1
34205.115297,1,2227,340,1843399,-1
34205.117445,1,2228,130,1843174,-1
34205.119087,1,2229,210,1842770,-1
34205.119958,1,2230,130,1842790,-1
34205.120068,3,1812,27,1842911,1
34205.124022,1,2231,360,1842693,1
34205.124740,1,2232,180,1842788,-1
34205.126829,1,2233,80,1842743,1
34205.129168,1,2234,40,1842918,-1
34205.130623,1,2235,60,1842455,1
34205.134424,1,2236,70,1842706,-1
34205.135253,1,2237,230,1842664,1
34205.137000,3,1874,24,1842780,1
34205.138192,1,2238,230,1843014,-1
34205.140962,1,2239,270,1842860,-1
34205.142958,1,2240,360,1843064,-1
34205.143761,1,2241,130,1842972,-1
34205.145495,1,2242,170,1842686,1
34205.147607,1,2243,160,1842976,1
34205.147862,1,2244,310,1842583,1
34205.149054,1,2245,220,1843101,-1
34205.150787,3,1977,154,1842985,-1
34205.151951,1,2246,230,1843327,-1
34205.155861,1,2247,270,1842972,-1
34205.159430,1,2248,170,1843016,1
34205.160261,1,2249,90,1842812,-1
34205.163549,1,2250,170,1843121,-1
34205.165264,1,2251,370,1842778,-1
34205.165730,1,2252,320,1842802,1
34205.167406,1,2253,320,1842888,1
34205.167480,1,2254,260,1843013,-1
34205.167978,1,2255,190,1842988,-1
34205.168228,1,2256,300,1842827,1
34205.168464,1,2257,270,1842817,1
34205.169928,1,2258,20,1842814,1
34205.171980,1,2259,160,1843382,-1
34205.172523,1,2260,160,1843101,-1
34205.174572,1,2261,290,1843513,-1
34205.176393,1,2262,170,1843157,-1
34205.178066,1,2263,220,1843253,-1
34205.180011,1,2264,300,1843135,1
34205.180944,1,2265,220,1843571,1
34205.182505,1,2266,20,1843342,-1
34205.185259,1,2267,100,1843816,-1
34205.186057,1,2268,210,1843596,-1
34205.188701,1,2269,190,1843663,-1
34205.190516,1,2270,400,1843713,-1
34205.192104,1,2271,30,1843817,-1
34205.192371,1,2272,300,1843690,1
34205.194845,1,2273,390,1843760,-1
34205.196576,1,2274,250,1843850,-1
34205.200556,1,2275,290,1843141,1
34205.201141,1,2276,50,1843226,1
34205.205064,3,2237,189,1843615,-1
34205.207931,3,1870,19,1843586,-1
34205.208584,1,2277,390,1843473,-1
34205.209873,1,2278,60,1843317,1
34205.213672,1,2279,170,1843408,1
34205.216392,1,2280,80,1843758,-1
34205.217497,1,2281,90,1844051,-1
34205.219846,3,2151,140,1843583,1
34205.220861,1,2282,190,1843175,1
34205.221764,1,2283,120,1843196,1
34205.223724,1,2284,400,1843461,-1
34205.226679,3,2034,20,1843640,-1
34205.229793,3,2179,85,1843604,-1
34205.232947,1,2285,170,1843501,-1
34205.233370,1,2286,320,1843355,1
34205.234058,1,2287,140,1843934,-1
34205.235847,1,2288,170,1844063,-1
34205.236831,1,2289,290,1843944,-1
34205.238062,1,2290,260,1843780,-1
34205.241091,1,2291,110,1843773,-1
34205.244098,1,2292,330,1843368,1
34205.244769,1,2293,320,1843383,-1
34205.245031,1,2294,30,1843208,1
34205.248812,1,2295,10,1843351,-1
34205.252752,1,2296,140,1843107,1
34205.254130,1,2297,140,1843907,-1
34205.257489,1,2298,290,1843170,1
34205.258676,1,2299,270,1843275,1
34205.261953,1,2300,50,1843334,1
34205.262838,1,2301,220,1843917,-1
34205.263939,1,2302,30,1843704,-1
34205.265775,1,2303,310,1843113,1
34205.269592,3,2249,198,1843448,-1
34205.272747,1,2304,230,1843184,1
34205.276452,1,2305,240,1843518,-1
34205.277228,1,2306,150,1843783,-1
34205.278828,1,2307,230,1843260,1
34205.281544,1,2308,300,1843812,-1
34205.285229,1,2309,230,1843511,1
34205.286481,1,2310,290,1843204,-1
34205.287470,1,2311,370,1843502,-1
34205.289321,1,2312,110,1843384,1
34205.293318,1,2313,140,1843080,1
34205.294966,1,2314,190,1843506,1
34205.298442,1,2315,280,1843730,-1
34205.298658,1,2316,370,1843324,-1
34205.300222,1,2317,30,1843408,1
34205.300357,1,2318,190,1843217,-1
34205.303299,1,2319,80,1843419,-1
34205.305361,1,2320,140,1843479,1
34205.309276,3,1903,197,1843398,-1
34205.311664,1,2321,200,1843304,1
34205.314708,1,2322,70,1843347,1
34205.317742,1,2323,230,1843280,-1
34205.321442,1,2324,110,1842870,1
34205.322553,1,2325,340,1843203,1
34205.325564,1,2326,190,1843261,-1
34205.327065,1,2327,150,1843045,1
34205.327656,1,2328,110,1842992,1
34205.329913,1,2329,10,1843431,-1
34205.331906,1,2330,360,1843587,-1
34205.332318,1,2331,80,1843329,-1
34205.333103,1,2332,360,1842858,1
34205.333586,3,2095,131,1843174,1
34205.335627,1,2333,260,1843500,-1
34205.338873,1,2334,330,1843544,-1
34205.340428,1,2335,170,1843143,-1
34205.342123,1,2336,400,1843262,1
34205.344132,1,2337,70,1843148,1
34205.346044,1,2338,280,1842740,1
34205.347751,1,2339,100,1842660,1
34205.349143,1,2340,330,1843321,-1
34205.349313,1,2341,40,1842813,1
34205.352072,1,2342,360,1842866,1
34205.355123,1,2343,300,1843280,-1
34205.357845,1,2344,280,1843438,-1
34205.360463,1,2345,340,1842948,1
34205.362970,1,2346,200,1843626,-1
34205.363509,3,2284,75,1843202,1
34205.366556,3,2079,96,1843202,-1
34205.367314,1,2347,250,1843471,-1
34205.368021,1,2348,160,1843414,-1
34205.370287,1,2349,130,1843487,-1
34205.371783,1,2350,400,1843381,1
34205.372879,1,2351,200,1842969,1
34205.376614,1,2352,380,1842882,1
34205.377698,3,2243,99,1843317,1
34205.378912,1,2353,240,1842959,1
34205.379867,1,2354,90,1843604,-1
34205.382768,3,2175,35,1843367,-1
34205.383446,1,2355,240,1843449,-1
34205.385909,1,2356,210,1843166,1
34205.387370,1,2357,100,1843179,1
34205.387935,1,2358,400,1843457,1
34205.389428,1,2359,270,1842979,1
34205.390160,1,2360,280,1843043,1
34205.392710,1,2361,260,1843621,-1
34205.395749,1,2362,330,1843115,-1
34205.397586,1,2363,30,1842722,1
34205.399747,1,2364,370,1842766,1
34205.401382,3,2122,52,1843130,1
34205.405341,3,2022,130,1843139,-1
34205.408061,1,2365,270,1843072,-1
34205.410786,1,2366,60,1842880,1
34205.410911,1,2367,10,1843531,-1
34205.412498,1,2368,100,1843333,-1
34205.412593,1,2369,50,1843133,-1
34205.416089,1,2370,330,1843384,-1
34205.418316,3,2303,60,1843352,-1
34205.421560,1,2371,70,1842909,1
34205.424453,1,2372,290,1843366,-1
34205.426371,1,2373,400,1843632,-1
34205.428789,1,2374,290,1843494,1
34205.432732,1,2375,200,1843662,-1
34205.433775,1,2376,10,1843158,-1
34205.436663,1,2377,280,1843171,-1
34205.437532,1,2378,10,1843706,-1
34205.439176,1,2379,10,1843358,1
34205.440214,3,1987,146,1843267,-1
34205.440801,1,2380,300,1843033,-1
34205.441803,1,2381,340,1843361,1
34205.443765,3,2262,142,1843149,1
34205.445300,1,2382,60,1843269,1
34205.448402,3,2323,33,1843020,1
34205.450368,1,2383,180,1842744,1
34205.452343,1,2384,340,1842722,1
34205.453284,1,2385,110,1843219,-1
34205.454914,3,2020,186,1842806,-1
34205.457170,1,2386,190,1843025,-1
34205.459887,1,2387,250,1843077,-1
34205.462444,1,2388,30,1842986,-1
34205.463399,1,2389,50,1842408,1
34205.466090,1,2390,210,1842930,1
34205.469521,3,1966,195,1842820,1
34205.471033,1,2391,130,1843090,-1
34205.471783,3,2205,18,1842783,1
34205.475320,1,2392,320,1843085,-1
34205.475755,3,2269,76,1842746,1
34205.476568,1,2393,180,1842861,1
34205.478542,1,2394,380,1842366,1
34205.481055,3,2146,21,1842579,-1
34205.481061,1,2395,300,1842308,1
34205.484134,1,2396,360,1842766,1
34205.484843,1,2397,110,1842377,-1
34205.488002,3,2025,62,1842548,-1
34205.490866,1,2398,340,1842317,1
34205.494434,1,2399,130,1842225,1
34205.496885,1,2400,90,1842393,-1
34205.497101,3,2304,14,1842583,1
34205.500340,1,2401,110,1842427,1
34205.503327,1,2402,20,1842245,1
34205.503805,3,2239,197,1842615,1
34205.507774,1,2403,170,1842986,-1
34205.510950,1,2404,120,1842429,1
34205.511438,3,2291,85,1842611,-1
34205.513760,1,2405,110,1842268,1
34205.513951,1,2406,20,1842180,1
34205.517736,1,2407,280,1842786,-1
34205.520401,1,2408,60,1842279,-1
34205.524311,1,2409,90,1842221,1
34205.526348,1,2410,310,1842538,-1
34205.528154,1,2411,380,1842252,1
34205.528609,1,2412,390,1842585,-1
34205.531105,1,2413,110,1841909,1
34205.533457,1,2414,120,1842880,-1
34205.535483,1,2415,60,1842625,1
34205.538516,1,2416,90,1842664,-1
34205.539397,1,2417,360,1842620,1
34205.542304,1,2418,80,1842683,1
34205.543972,1,2419,180,1842593,-1
34205.544663,1,2420,350,1842520,1
34205.545845,1,2421,260,1842563,1
34205.548401,1,2422,380,1842698,-1
34205.551432,1,2423,70,1843067,-1
34205.552342,1,2424,270,1843201,-1
34205.553182,1,2425,50,1842601,-1
34205.556168,1,2426,150,1842657,1
34205.557918,1,2427,190,1842855,1
34205.557983,1,2428,200,1842542,1
34205.558698,1,2429,190,1843003,-1
34205.559833,1,2430,320,1842891,-1
34205.562616,1,2431,380,1842936,1
34205.566330,1,2432,330,1842988,-1
34205.567327,1,2433,160,1842916,-1
34205.569335,1,2434,320,1842846,1
34205.571565,1,2435,220,1843173,-1
34205.571654,1,2436,130,1843357,-1
34205.575245,1,2437,390,1842996,1
34205.579209,1,2438,400,1842536,-1
34205.580150,1,2439,20,1842823,-1
34205.583849,1,2440,190,1842583,-1
34205.583866,1,2441,210,1842837,1
34205.586915,1,2442,240,1842857,1
34205.589939,1,2443,100,1842612,1
34205.592767,1,2444,360,1842797,-1
34205.593841,1,2445,170,1842765,-1
34205.597565,3,2276,123,1842858,-1
34205.598591,1,2446,340,1842934,1
34205.600739,1,2447,170,1842981,-1
34205.602090,1,2448,70,1843278,-1
34205.602826,1,2449,270,1842988,1
34205.606668,1,2450,230,1842544,1
34205.607505,1,2451,290,1842777,-1
34205.608267,3,2126,137,1842719,1
34205.609737,1,2452,280,1842461,-1
34205.613611,1,2453,60,1842986,-1
34205.617005,3,2352,108,1842769,-1
34205.617060,1,2454,250,1842795,-1
34205.620435,1,2455,400,1842945,-1
34205.624008,1,2456,280,1842632,1
34205.627505,1,2457,220,1842564,1
34205.629667,1,2458,380,1842634,-1
34205.630854,1,2459,330,1842598,1
34205.632911,1,2460,300,1842558,1
34205.633181,1,2461,280,1842596,1
34205.633286,3,2334,190,1842936,1
34205.635893,3,2328,32,1842913,1
34205.639667,1,2462,240,1842409,1
34205.641111,1,2463,400,1842891,-1
34205.642267,1,2464,80,1842645,1
34205.642346,1,2465,140,1842827,1
34205.643570,1,2466,220,1842651,1
34205.645930,1,2467,80,1842845,-1
